"ResourceType","TerraformName","MicrosoftProvider","APIVersions","MappingSource","DocumentationPath"
"Resource","azurerm_arc_resource_bridge_appliance","Microsoft.ResourceConnector","2022-10-27","GeneratedAPISection","website/docs/r/arc_resource_bridge_appliance.html.markdown"
"Resource","azurerm_attestation_provider","Microsoft.Attestation","2020-10-01","GeneratedAPISection","website/docs/r/attestation_provider.html.markdown"
"Resource","azurerm_automanage_configuration","Microsoft.AutoManage","2022-05-04","GeneratedAPISection","website/docs/r/automanage_configuration.html.markdown"
"Resource","azurerm_automation_account","Microsoft.Automation","2024-10-23, 2019-06-01","GeneratedAPISection","website/docs/r/automation_account.html.markdown"
"Resource","azurerm_automation_certificate","Microsoft.Automation","2024-10-23","GeneratedAPISection","website/docs/r/automation_certificate.html.markdown"
"Resource","azurerm_automation_connection","Microsoft.Automation","2024-10-23","GeneratedAPISection","website/docs/r/automation_connection.html.markdown"
"Resource","azurerm_automation_connection_certificate","Microsoft.Automation","2024-10-23","GeneratedAPISection","website/docs/r/automation_connection_certificate.html.markdown"
"Resource","azurerm_automation_connection_classic_certificate","Microsoft.Automation","2024-10-23","GeneratedAPISection","website/docs/r/automation_connection_classic_certificate.html.markdown"
"Resource","azurerm_automation_connection_service_principal","Microsoft.Automation","2024-10-23","GeneratedAPISection","website/docs/r/automation_connection_service_principal.html.markdown"
"Resource","azurerm_automation_connection_type","Microsoft.Automation","2024-10-23","GeneratedAPISection","website/docs/r/automation_connection_type.html.markdown"
"Resource","azurerm_automation_credential","Microsoft.Automation","2024-10-23","GeneratedAPISection","website/docs/r/automation_credential.html.markdown"
"Resource","azurerm_automation_dsc_configuration","Microsoft.Automation","2024-10-23","GeneratedAPISection","website/docs/r/automation_dsc_configuration.html.markdown"
"Resource","azurerm_automation_dsc_nodeconfiguration","Microsoft.Automation","2024-10-23","GeneratedAPISection","website/docs/r/automation_dsc_nodeconfiguration.html.markdown"
"Resource","azurerm_automation_hybrid_runbook_worker","Microsoft.Automation","2024-10-23","GeneratedAPISection","website/docs/r/automation_hybrid_runbook_worker.html.markdown"
"Resource","azurerm_automation_hybrid_runbook_worker_group","Microsoft.Automation","2024-10-23","GeneratedAPISection","website/docs/r/automation_hybrid_runbook_worker_group.html.markdown"
"Resource","azurerm_automation_job_schedule","Microsoft.Automation","2024-10-23","GeneratedAPISection","website/docs/r/automation_job_schedule.html.markdown"
"Resource","azurerm_automation_module","Microsoft.Automation","2024-10-23","GeneratedAPISection","website/docs/r/automation_module.html.markdown"
"Resource","azurerm_automation_powershell72_module","Microsoft.Automation","2023-11-01","GeneratedAPISection","website/docs/r/automation_powershell72_module.html.markdown"
"Resource","azurerm_automation_python3_package","Microsoft.Automation","2024-10-23","GeneratedAPISection","website/docs/r/automation_python3_package.html.markdown"
"Resource","azurerm_automation_runbook","Microsoft.Automation","2024-10-23","GeneratedAPISection","website/docs/r/automation_runbook.html.markdown"
"Resource","azurerm_automation_runtime_environment","Microsoft.Automation","2024-10-23","GeneratedAPISection","website/docs/r/automation_runtime_environment.html.markdown"
"Resource","azurerm_automation_runtime_environment_package","Microsoft.Automation","2024-10-23","GeneratedAPISection","website/docs/r/automation_runtime_environment_package.html.markdown"
"Resource","azurerm_automation_schedule","Microsoft.Automation","2024-10-23","GeneratedAPISection","website/docs/r/automation_schedule.html.markdown"
"Resource","azurerm_automation_source_control","Microsoft.Automation","2024-10-23","GeneratedAPISection","website/docs/r/automation_source_control.html.markdown"
"Resource","azurerm_automation_variable_bool","Microsoft.Automation","","ARMImportID","website/docs/r/automation_variable_bool.html.markdown"
"Resource","azurerm_automation_variable_datetime","Microsoft.Automation","","ARMImportID","website/docs/r/automation_variable_datetime.html.markdown"
"Resource","azurerm_automation_variable_int","Microsoft.Automation","","ARMImportID","website/docs/r/automation_variable_int.html.markdown"
"Resource","azurerm_automation_variable_object","Microsoft.Automation","","ARMImportID","website/docs/r/automation_variable_object.html.markdown"
"Resource","azurerm_automation_variable_string","Microsoft.Automation","","ARMImportID","website/docs/r/automation_variable_string.html.markdown"
"Resource","azurerm_automation_watcher","Microsoft.Automation","2020-01-13-preview","GeneratedAPISection","website/docs/r/automation_watcher.html.markdown"
"Resource","azurerm_automation_webhook","Microsoft.Automation","2015-10-31","GeneratedAPISection","website/docs/r/automation_webhook.html.markdown"
"Resource","azurerm_availability_set","Microsoft.Compute","2024-03-01","GeneratedAPISection","website/docs/r/availability_set.html.markdown"
"Resource","azurerm_backup_container_storage_account","Microsoft.RecoveryServices","","ARMImportID","website/docs/r/backup_container_storage_account.html.markdown"
"Resource","azurerm_backup_policy_file_share","Microsoft.RecoveryServices","","ARMImportID","website/docs/r/backup_policy_file_share.html.markdown"
"Resource","azurerm_backup_policy_vm","Microsoft.RecoveryServices","","ARMImportID","website/docs/r/backup_policy_vm.html.markdown"
"Resource","azurerm_backup_policy_vm_workload","Microsoft.RecoveryServices","","ARMImportID","website/docs/r/backup_policy_vm_workload.html.markdown"
"Resource","azurerm_backup_protected_file_share","Microsoft.RecoveryServices","","ARMImportID","website/docs/r/backup_protected_file_share.html.markdown"
"Resource","azurerm_backup_protected_vm","Microsoft.RecoveryServices","2025-08-01","GeneratedAPISection","website/docs/r/backup_protected_vm.html.markdown"
"Resource","azurerm_bastion_host","Microsoft.Network","2025-01-01","GeneratedAPISection","website/docs/r/bastion_host.html.markdown"
"Resource","azurerm_batch_account","Microsoft.Batch","2024-07-01","GeneratedAPISection","website/docs/r/batch_account.html.markdown"
"Resource","azurerm_batch_application","Microsoft.Batch","2024-07-01","GeneratedAPISection","website/docs/r/batch_application.html.markdown"
"Resource","azurerm_batch_job","Microsoft.Batch","2024-07-01","GeneratedAPISection","website/docs/r/batch_job.html.markdown"
"Resource","azurerm_batch_pool","Microsoft.Batch","2024-07-01","GeneratedAPISection","website/docs/r/batch_pool.html.markdown"
"Resource","azurerm_billing_account_cost_management_export","Microsoft.CostManagement","2023-08-01","GeneratedAPISection","website/docs/r/billing_account_cost_management_export.html.markdown"
"Resource","azurerm_blueprint_assignment","Microsoft.Blueprint","2018-11-01-preview","GeneratedAPISection","website/docs/r/blueprint_assignment.html.markdown"
"Resource","azurerm_bot_channel_alexa","Microsoft.BotService","","ARMImportID","website/docs/r/bot_channel_alexa.html.markdown"
"Resource","azurerm_bot_channel_direct_line_speech","Microsoft.BotService","","ARMImportID","website/docs/r/bot_channel_direct_line_speech.html.markdown"
"Resource","azurerm_bot_channel_directline","Microsoft.BotService","","ARMImportID","website/docs/r/bot_channel_directline.html.markdown"
"Resource","azurerm_bot_channel_email","Microsoft.BotService","2022-09-15","GeneratedAPISection","website/docs/r/bot_channel_email.html.markdown"
"Resource","azurerm_bot_channel_facebook","Microsoft.BotService","","ARMImportID","website/docs/r/bot_channel_facebook.html.markdown"
"Resource","azurerm_bot_channel_line","Microsoft.BotService","","ARMImportID","website/docs/r/bot_channel_line.html.markdown"
"Resource","azurerm_bot_channel_ms_teams","Microsoft.BotService","","ARMImportID","website/docs/r/bot_channel_ms_teams.html.markdown"
"Resource","azurerm_bot_channel_slack","Microsoft.BotService","","ARMImportID","website/docs/r/bot_channel_slack.html.markdown"
"Resource","azurerm_bot_channel_sms","Microsoft.BotService","","ARMImportID","website/docs/r/bot_channel_sms.html.markdown"
"Resource","azurerm_bot_channel_web_chat","Microsoft.BotService","","ARMImportID","website/docs/r/bot_channel_web_chat.html.markdown"
"Resource","azurerm_bot_channels_registration","Microsoft.BotService","","ARMImportID","website/docs/r/bot_channels_registration.html.markdown"
"Resource","azurerm_bot_connection","Microsoft.BotService","","ARMImportID","website/docs/r/bot_connection.html.markdown"
"Resource","azurerm_bot_service_azure_bot","Microsoft.BotService","","ARMImportID","website/docs/r/bot_service_azure_bot.html.markdown"
"Resource","azurerm_bot_web_app","Microsoft.BotService","","ARMImportID","website/docs/r/bot_web_app.html.markdown"
"Resource","azurerm_capacity_reservation","Microsoft.Compute","2022-03-01","GeneratedAPISection","website/docs/r/capacity_reservation.html.markdown"
"Resource","azurerm_capacity_reservation_group","Microsoft.Compute","2022-03-01","GeneratedAPISection","website/docs/r/capacity_reservation_group.html.markdown"
"Resource","azurerm_cdn_endpoint","Microsoft.Cdn","","ARMImportID","website/docs/r/cdn_endpoint.html.markdown"
"Resource","azurerm_cdn_endpoint_custom_domain","Microsoft.Cdn","","ARMImportID","website/docs/r/cdn_endpoint_custom_domain.html.markdown"
"Resource","azurerm_cdn_frontdoor_batch_rule_set","Microsoft.Cdn","2025-12-01","GeneratedAPISection","website/docs/r/cdn_frontdoor_batch_rule_set.html.markdown"
"Resource","azurerm_cdn_frontdoor_custom_domain","Microsoft.Cdn","2025-12-01","GeneratedAPISection","website/docs/r/cdn_frontdoor_custom_domain.html.markdown"
"Resource","azurerm_cdn_frontdoor_custom_domain_association","Microsoft.Cdn","2025-12-01","GeneratedAPISection","website/docs/r/cdn_frontdoor_custom_domain_association.html.markdown"
"Resource","azurerm_cdn_frontdoor_endpoint","Microsoft.Cdn","2025-12-01","GeneratedAPISection","website/docs/r/cdn_frontdoor_endpoint.html.markdown"
"Resource","azurerm_cdn_frontdoor_firewall_policy","Microsoft.Network","","ARMImportID","website/docs/r/cdn_frontdoor_firewall_policy.html.markdown"
"Resource","azurerm_cdn_frontdoor_origin","Microsoft.Cdn","2025-12-01","GeneratedAPISection","website/docs/r/cdn_frontdoor_origin.html.markdown"
"Resource","azurerm_cdn_frontdoor_origin_group","Microsoft.Cdn","2025-12-01","GeneratedAPISection","website/docs/r/cdn_frontdoor_origin_group.html.markdown"
"Resource","azurerm_cdn_frontdoor_profile","Microsoft.Cdn","2025-12-01","GeneratedAPISection","website/docs/r/cdn_frontdoor_profile.html.markdown"
"Resource","azurerm_cdn_frontdoor_route","Microsoft.Cdn","2025-12-01","GeneratedAPISection","website/docs/r/cdn_frontdoor_route.html.markdown"
"Resource","azurerm_cdn_frontdoor_rule","Microsoft.Cdn","2025-12-01","GeneratedAPISection","website/docs/r/cdn_frontdoor_rule.html.markdown"
"Resource","azurerm_cdn_frontdoor_rule_set","Microsoft.Cdn","2025-12-01","GeneratedAPISection","website/docs/r/cdn_frontdoor_rule_set.html.markdown"
"Resource","azurerm_cdn_frontdoor_secret","Microsoft.Cdn","2025-12-01","GeneratedAPISection","website/docs/r/cdn_frontdoor_secret.html.markdown"
"Resource","azurerm_cdn_frontdoor_security_policy","Microsoft.Cdn","2025-12-01","GeneratedAPISection","website/docs/r/cdn_frontdoor_security_policy.html.markdown"
"Resource","azurerm_cdn_profile","Microsoft.Cdn","","ARMImportID","website/docs/r/cdn_profile.html.markdown"
"Resource","azurerm_chaos_studio_capability","Microsoft.Chaos","2023-11-01","GeneratedAPISection","website/docs/r/chaos_studio_capability.html.markdown"
"Resource","azurerm_chaos_studio_experiment","Microsoft.Chaos","2023-11-01","GeneratedAPISection","website/docs/r/chaos_studio_experiment.html.markdown"
"Resource","azurerm_chaos_studio_target","","","Unmapped","website/docs/r/chaos_studio_target.html.markdown"
"Resource","azurerm_cognitive_account","Microsoft.CognitiveServices","2026-03-01","GeneratedAPISection","website/docs/r/cognitive_account.html.markdown"
"Resource","azurerm_cognitive_account","Microsoft.Network","2025-01-01","GeneratedAPISection","website/docs/r/cognitive_account.html.markdown"
"Resource","azurerm_cognitive_account_connection_account_key","Microsoft.CognitiveServices","2026-03-01","GeneratedAPISection","website/docs/r/cognitive_account_connection_account_key.html.markdown"
"Resource","azurerm_cognitive_account_connection_account_managed_identity","Microsoft.CognitiveServices","2026-03-01","GeneratedAPISection","website/docs/r/cognitive_account_connection_account_managed_identity.html.markdown"
"Resource","azurerm_cognitive_account_connection_api_key","Microsoft.CognitiveServices","2026-03-01","GeneratedAPISection","website/docs/r/cognitive_account_connection_api_key.html.markdown"
"Resource","azurerm_cognitive_account_connection_custom_keys","Microsoft.CognitiveServices","2026-03-01","GeneratedAPISection","website/docs/r/cognitive_account_connection_custom_keys.html.markdown"
